id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;round_mode;round_type;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd
3318;UMNDHUPJF;1;1;99;1;5052;21413;1;11934;11934;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;379966.000000;379966.000000;379966.000000;379966.000000;379966.000000;379966.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 16:59:40";"2020-07-06 16:59:43"
3319;ZAJXQMPJA;1;1;99;1;5021;21504;1;11936;11936;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;15455.000000;15455.000000;15455.000000;0.000000;12465.000000;12465.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-06 17:14:23";"2020-07-06 17:14:26"
3320;SJSIFAPCJ;1;1;99;1;4601;19951;1;10621;10621;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;27930.000000;27930.000000;27930.000000;27930.000000;24940.000000;24940.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 17:31:30";"2020-07-06 17:31:35"
3321;XOJGTZFTG;1;1;99;1;5083;21543;1;11941;11941;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;30160.000000;30160.000000;30160.000000;30160.000000;30160.000000;30160.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 18:15:28";"2020-07-06 18:15:32"
3322;FLNFVDQJM;1;1;99;1;1089;18910;1;9709;9709;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;33040.000000;33040.000000;33040.000000;0.000000;33040.000000;33040.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-06 18:33:11";"2020-07-06 18:33:13"
3323;KLRXNSNPH;1;1;99;1;1089;21547;1;9709;9709;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32050.000000;32050.000000;32050.000000;0.000000;32050.000000;32050.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-06 18:45:16";"2020-07-06 18:45:21"
3324;IFHKERUVI;1;1;99;1;5021;21548;1;11936;11936;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;7975.000000;7975.000000;7975.000000;7975.000000;4985.000000;4985.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 18:46:34";"2020-07-06 18:46:37"
3325;ERKKDQBMS;1;1;99;1;5085;21551;1;11944;11944;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;34990.000000;34990.000000;34990.000000;34990.000000;34990.000000;34990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 18:59:16";"2020-07-06 18:59:19"
3326;YKDJQMEQX;1;1;99;1;1089;21558;1;9709;9709;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32050.000000;32050.000000;32050.000000;32050.000000;32050.000000;32050.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 19:16:46";"2020-07-06 19:16:50"
3327;FYVHAIGVY;1;1;99;1;5087;21549;1;11955;11955;2;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;33550.000000;33550.000000;33550.000000;0.000000;33550.000000;33550.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 19:21:33";"2020-07-06 19:34:24"
3328;PDEDJEWJC;1;1;95;1;5088;21559;1;11957;11957;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;25890.000000;25890.000000;25890.000000;25890.000000;19990.000000;19990.000000;5900.000000;5900.000000;5900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 19:26:51";"2020-07-06 19:26:54"
3329;AWYZUXKDZ;1;1;95;1;5089;21556;1;11959;11959;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;300470.000000;300470.000000;300470.000000;300470.000000;279980.000000;279980.000000;20490.000000;20490.000000;20490.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 19:33:20";"2020-07-06 19:33:22"
3330;DXKDNUQIP;1;1;97;1;5092;21574;1;11965;11965;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;42980.000000;42980.000000;42980.000000;42980.000000;39990.000000;39990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 20:25:31";"2020-07-06 20:25:34"
3331;PXLXZQJQN;1;1;99;1;5098;21592;1;11992;11993;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;12980.000000;12980.000000;12980.000000;12980.000000;9990.000000;9990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-06 22:21:18";"2020-07-06 22:21:21"
3332;NOYHLSZVG;1;1;99;1;5104;21618;1;12019;12020;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;31278.000000;31278.000000;31278.000000;31278.000000;31278.000000;31278.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 00:45:12";"2020-07-07 00:45:15"
3333;TBLJYGSCK;1;1;99;1;5108;21416;1;12023;12023;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;44990.000000;44990.000000;44990.000000;44990.000000;44990.000000;44990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 01:43:52";"2020-07-07 01:43:55"
3334;YWJZYAAYE;1;1;99;1;5112;21635;1;12034;12035;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;54573.000000;54573.000000;54573.000000;54573.000000;54573.000000;54573.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 02:40:20";"2020-07-07 02:40:23"
3335;OPBGBNBVQ;1;1;99;1;5106;21613;1;12011;12011;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;17550.000000;17550.000000;17550.000000;0.000000;14560.000000;14560.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 09:59:02";"2020-07-07 09:59:05"
3336;CHCVAOVJS;1;1;99;1;5116;21649;1;12047;12047;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;59955.000000;59955.000000;59955.000000;59955.000000;59955.000000;59955.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 10:20:56";"2020-07-07 10:20:59"
3337;VOWRZJXTY;1;1;99;1;5071;21488;1;11922;11922;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;41970.000000;41970.000000;41970.000000;0.000000;41970.000000;41970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 11:33:47";"2020-07-07 11:33:50"
3338;VEKDJPOTN;1;1;95;1;4918;21110;1;11975;11975;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;28090.000000;28090.000000;28090.000000;0.000000;19290.000000;19290.000000;8800.000000;8800.000000;8800.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 11:49:30";"2020-07-07 11:49:33"
3339;OLHGFKZMK;1;1;99;1;5071;21659;1;11922;11922;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;41970.000000;41970.000000;41970.000000;0.000000;41970.000000;41970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 11:55:29";"2020-07-07 11:55:31"
3340;GLHDFZFDK;1;1;99;1;5120;21657;1;12055;12055;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32869.000000;32869.000000;32869.000000;0.000000;32869.000000;32869.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 12:01:47";"2020-07-07 12:01:49"
3341;PEORBBGWL;1;1;99;1;5122;21662;1;12060;12060;2;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;22980.000000;22980.000000;22980.000000;0.000000;19990.000000;19990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 12:08:43";"2020-07-07 13:31:42"
3342;OIBXJVAHC;1;1;95;1;4866;20688;1;11341;11341;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;43990.000000;43990.000000;43990.000000;0.000000;34990.000000;34990.000000;9000.000000;9000.000000;9000.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 12:19:29";"2020-07-07 12:19:31"
3343;KPYBKNIMQ;1;1;99;1;5026;21579;1;11799;11799;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;31960.000000;31960.000000;31960.000000;31960.000000;31960.000000;31960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 12:24:52";"2020-07-07 12:24:55"
3344;YNPAUMEJG;1;1;95;1;4866;21669;1;11341;11341;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;43990.000000;43990.000000;43990.000000;0.000000;34990.000000;34990.000000;9000.000000;9000.000000;9000.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 12:25:31";"2020-07-07 12:25:33"
3345;PUJLVUMJF;1;1;99;1;5120;21664;1;12055;12055;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;32869.000000;32869.000000;32869.000000;0.000000;32869.000000;32869.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 12:26:42";"2020-07-07 12:26:45"
3346;MJEAXBEIF;1;1;99;1;5123;21672;1;12063;12063;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;5980.000000;5980.000000;5980.000000;5980.000000;2990.000000;2990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 12:38:58";"2020-07-07 12:39:01"
3347;KBABUSBKB;1;1;95;1;4866;21671;1;11341;11341;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;43990.000000;43990.000000;43990.000000;43990.000000;34990.000000;34990.000000;9000.000000;9000.000000;9000.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 12:41:38";"2020-07-07 12:41:41"
3348;GCEUOKVWO;1;1;99;1;3772;16297;1;12069;12069;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;35620.000000;35620.000000;35620.000000;35620.000000;35620.000000;35620.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 12:54:45";"2020-07-07 12:54:49"
3349;KZFSAOJDC;1;1;99;1;5127;21675;1;12075;12075;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;14970.000000;14970.000000;14970.000000;14970.000000;11980.000000;11980.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 13:41:50";"2020-07-07 13:41:52"
3350;QDGGKESRC;1;1;99;1;5128;21684;1;12086;12086;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;41215.000000;41215.000000;41215.000000;41215.000000;41215.000000;41215.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 14:17:14";"2020-07-07 14:17:18"
3351;UWHIPVIGW;1;1;99;1;5130;21688;1;12088;12088;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;15380.000000;15380.000000;15380.000000;15380.000000;12390.000000;12390.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 14:23:26";"2020-07-07 14:23:29"
3352;EKKZDRKBV;1;1;99;1;5131;21687;1;12089;12089;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;42980.000000;42980.000000;42980.000000;42980.000000;42980.000000;42980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 14:32:13";"2020-07-07 14:32:16"
3353;JSVZZMHBW;1;1;99;1;5132;21545;1;12094;12094;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;46980.000000;46980.000000;46980.000000;46980.000000;46980.000000;46980.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 14:48:28";"2020-07-07 14:48:31"
3354;TJRLSEBPB;1;1;99;1;5062;21699;1;11883;11883;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;30400.000000;30400.000000;30400.000000;0.000000;30400.000000;30400.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 15:04:28";"2020-07-07 15:04:32"
3355;TSPZEZNFP;1;1;99;1;5134;21708;1;12103;12104;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;20950.000000;20950.000000;20950.000000;20950.000000;17960.000000;17960.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 15:48:31";"2020-07-07 15:48:34"
3356;UNJEWNUIA;1;1;99;1;5071;21714;1;11922;11922;2;*******************;"Pagos por transferencia bancaria";1.000000;ps_wirepayment;0;0;;0;;0.000000;0.000000;0.000000;41970.000000;41970.000000;41970.000000;0.000000;41970.000000;41970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 16:15:52";"2020-07-07 20:22:48"
3357;UBQSMKDWQ;1;1;95;1;4918;21686;1;12093;12093;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;29170.000000;29170.000000;29170.000000;29170.000000;20370.000000;20370.000000;8800.000000;8800.000000;8800.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 17:46:33";"2020-07-07 17:46:36"
3358;LZBCRRKAS;1;1;99;1;5141;21721;1;12116;12116;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;46340.000000;46340.000000;46340.000000;46340.000000;46340.000000;46340.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 17:52:43";"2020-07-07 17:52:46"
3359;HSIKTYFTN;1;1;99;1;5143;21734;1;12124;12124;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;39960.000000;39960.000000;39960.000000;39960.000000;39960.000000;39960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 18:22:58";"2020-07-07 18:23:00"
3360;ATAYYWQYK;1;1;99;1;5140;21715;1;12113;12114;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;24160.000000;24160.000000;24160.000000;24160.000000;21170.000000;21170.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 18:27:25";"2020-07-07 18:27:28"
3361;YVNWGCLIR;1;1;99;1;5142;21730;1;12127;12127;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;54870.000000;54870.000000;54870.000000;54870.000000;54870.000000;54870.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 18:46:38";"2020-07-07 18:46:40"
3362;JGDWDOHLM;1;1;99;1;5119;21654;1;12053;12053;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;17550.000000;17550.000000;17550.000000;17550.000000;14560.000000;14560.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 18:49:55";"2020-07-07 18:49:58"
3363;TYALHZCVT;1;1;99;1;4827;20667;1;11229;11229;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;74960.000000;74960.000000;74960.000000;74960.000000;74960.000000;74960.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 19:46:43";"2020-07-07 19:46:46"
3364;ADSFACHTF;1;1;99;1;5148;21682;1;12135;12135;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;44460.000000;44460.000000;44460.000000;44460.000000;44460.000000;44460.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 20:13:23";"2020-07-07 20:13:26"
3365;EHBYFKXXO;1;1;99;1;4887;21765;1;11401;11401;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;50990.000000;50990.000000;50990.000000;0.000000;50990.000000;50990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 21:05:07";"2020-07-07 21:05:10"
3366;ZXFFXFYMY;1;1;99;1;5149;21748;1;12138;12138;8;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;54970.000000;54970.000000;54970.000000;0.000000;54970.000000;54970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";0;"2020-07-07 21:38:47";"2020-07-07 21:38:51"
3367;TUCZGVINB;1;1;99;1;4265;21742;1;12146;12146;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;28915.000000;28915.000000;28915.000000;28915.000000;25925.000000;25925.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 21:54:52";"2020-07-07 21:54:55"
3368;PCBBZJFNQ;1;1;95;1;5151;21773;1;12147;12147;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;59890.000000;59890.000000;59890.000000;59890.000000;50990.000000;50990.000000;8900.000000;8900.000000;8900.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 22:08:27";"2020-07-07 22:08:29"
3369;FYXZQWSOI;1;1;99;1;5154;21781;1;12158;12158;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;34990.000000;34990.000000;34990.000000;34990.000000;34990.000000;34990.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 22:35:04";"2020-07-07 22:35:07"
3370;HDEOCEYSM;1;1;99;1;5156;21786;1;12161;12161;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;20980.000000;20980.000000;20980.000000;20980.000000;17990.000000;17990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 22:58:52";"2020-07-07 22:58:55"
3371;CWSENPWRL;1;1;99;1;2151;21127;1;2114;2114;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;50940.000000;50940.000000;50940.000000;50940.000000;50940.000000;50940.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 23:35:33";"2020-07-07 23:35:36"
3372;JRGDLHMOR;1;1;99;1;3666;21788;1;9278;9278;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;46880.000000;46880.000000;46880.000000;46880.000000;46880.000000;46880.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-07 23:42:47";"2020-07-07 23:42:49"
3373;DXQSHENRQ;1;1;99;1;5104;21796;1;12170;12171;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;8930.000000;8930.000000;8930.000000;8930.000000;5940.000000;5940.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 00:12:19";"2020-07-08 00:12:21"
3374;HZPSWYBUH;1;1;99;1;5149;21799;1;12138;12138;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;54970.000000;54970.000000;54970.000000;54970.000000;54970.000000;54970.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 01:10:36";"2020-07-08 01:10:38"
3375;ERCVMBEJW;1;1;99;1;5158;21720;1;12174;12174;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;21860.000000;21860.000000;21860.000000;21860.000000;18870.000000;18870.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 01:14:39";"2020-07-08 01:14:43"
3376;IIHZDWAFW;1;1;99;1;5159;21801;1;12176;12176;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;20980.000000;20980.000000;20980.000000;20980.000000;17990.000000;17990.000000;2990.000000;2990.000000;2990.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 01:37:55";"2020-07-08 01:37:58"
3377;CFGNJRMQH;1;1;99;1;5135;21712;1;12180;12180;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;79940.000000;79940.000000;79940.000000;79940.000000;79940.000000;79940.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 09:30:21";"2020-07-08 09:30:24"
3378;QFZJVKQZX;1;1;99;1;5163;21816;1;12190;12188;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;83820.000000;83820.000000;83820.000000;0.000000;83820.000000;83820.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 11:53:33";"2020-07-08 11:53:36"
3379;QFZJVKQZX;1;1;99;1;5163;21816;1;12190;12188;2;*******************;"Webpay Plus";1.000000;webpay;0;0;;0;;0.000000;0.000000;0.000000;29940.000000;29940.000000;29940.000000;113760.000000;29940.000000;29940.000000;0.000000;0.000000;0.000000;0.000;0.000000;0.000000;0.000000;2;2;0;0;"0000-00-00 00:00:00";"0000-00-00 00:00:00";1;"2020-07-08 11:53:33";"2020-07-08 13:49:52"
